 5.00 40000. -3.5  2.0   0.1354   0.1051   0.2023 
 5.00 42500. -3.5  2.0   0.1257   0.0962   0.2029 
 5.00 45000. -3.5  2.0   0.1225   0.0930   0.2060 
 5.00 47500. -3.5  2.0   0.1221   0.0925   0.2089 
 5.00 50000. -3.5  2.0   0.1223   0.0924   0.2120 
 0.00  3500. -3.0  2.0   0.6475   0.6361   0.0611 
 0.50  3500. -3.0  2.0   0.6401   0.6223   0.0888 
 1.00  3500. -3.0  2.0   0.5901   0.5524   0.2063 
 1.50  3500. -3.0  2.0   0.5188   0.4505   0.3805 
 2.00  3500. -3.0  2.0   0.4640   0.3783   0.4897 
 2.50  3500. -3.0  2.0   0.4350   0.3419   0.5443 
 3.00  3500. -3.0  2.0   0.4305   0.3323   0.5773 
 3.50  3500. -3.0  2.0   0.4341   0.3360   0.5748 
 4.00  3500. -3.0  2.0   0.4511   0.3525   0.5677 
 0.00  3750. -3.0  2.0   0.6169   0.5879   0.1422 
 0.50  3750. -3.0  2.0   0.6147   0.5788   0.1684 
 1.00  3750. -3.0  2.0   0.6121   0.5712   0.1896 
 1.50  3750. -3.0  2.0   0.5831   0.5321   0.2514 
 2.00  3750. -3.0  2.0   0.5229   0.4551   0.3651 
 2.50  3750. -3.0  2.0   0.4631   0.3810   0.4661 
 3.00  3750. -3.0  2.0   0.4258   0.3375   0.5189 
 3.50  3750. -3.0  2.0   0.4128   0.3174   0.5720 
 4.00  3750. -3.0  2.0   0.4126   0.3146   0.5857 
 4.50  3750. -3.0  2.0   0.5031   0.4646   0.2318 
 5.00  3750. -3.0  2.0   0.4719   0.3597   0.5650 
 0.00  4000. -3.0  2.0   0.5841   0.5444   0.2061 
 0.50  4000. -3.0  2.0   0.5743   0.5253   0.2495 
 1.00  4000. -3.0  2.0   0.5676   0.5104   0.2871 
 1.50  4000. -3.0  2.0   0.5644   0.5017   0.3110 
 2.00  4000. -3.0  2.0   0.5456   0.4785   0.3414 
 2.50  4000. -3.0  2.0   0.5075   0.4293   0.4203 
 3.00  4000. -3.0  2.0   0.4516   0.3664   0.4804 
 3.50  4000. -3.0  2.0   0.4168   0.3267   0.5267 
 4.00  4000. -3.0  2.0   0.3979   0.3068   0.5441 
 4.50  4000. -3.0  2.0   0.3912   0.3003   0.5476 
 5.00  4000. -3.0  2.0   0.3952   0.3034   0.5520 
 0.00  4250. -3.0  2.0   0.5586   0.5148   0.2363 
 0.50  4250. -3.0  2.0   0.5431   0.4915   0.2799 
 1.00  4250. -3.0  2.0   0.5295   0.4694   0.3250 
 1.50  4250. -3.0  2.0   0.5210   0.4535   0.3614 
 2.00  4250. -3.0  2.0   0.5157   0.4431   0.3862 
 2.50  4250. -3.0  2.0   0.5094   0.4325   0.4086 
 3.00  4250. -3.0  2.0   0.4693   0.3906   0.4389 
 3.50  4250. -3.0  2.0   0.4287   0.3418   0.5020 
 4.00  4250. -3.0  2.0   0.3973   0.3056   0.5432 
 4.50  4250. -3.0  2.0   0.3768   0.2869   0.5378 
 5.00  4250. -3.0  2.0   0.3729   0.2830   0.5400 
 0.00  4500. -3.0  2.0   0.5421   0.4968   0.2514 
 0.50  4500. -3.0  2.0   0.5270   0.4769   0.2821 
 1.00  4500. -3.0  2.0   0.5122   0.4560   0.3179 
 1.50  4500. -3.0  2.0   0.4988   0.4360   0.3543 
 2.00  4500. -3.0  2.0   0.4890   0.4210   0.3822 
 2.50  4500. -3.0  2.0   0.4819   0.4096   0.4036 
 3.00  4500. -3.0  2.0   0.4723   0.3969   0.4234 
 3.50  4500. -3.0  2.0   0.4422   0.3673   0.4287 
 4.00  4500. -3.0  2.0   0.4078   0.3270   0.4770 
 4.50  4500. -3.0  2.0   0.3760   0.2916   0.5100 
 5.00  4500. -3.0  2.0   0.3559   0.2702   0.5243 
 0.00  4750. -3.0  2.0   0.5275   0.4805   0.2635 
 0.50  4750. -3.0  2.0   0.5149   0.4648   0.2851 
 1.00  4750. -3.0  2.0   0.5027   0.4485   0.3096 
 1.50  4750. -3.0  2.0   0.4908   0.4316   0.3382 
 2.00  4750. -3.0  2.0   0.4789   0.4141   0.3682 
 2.50  4750. -3.0  2.0   0.4708   0.4022   0.3866 
 3.00  4750. -3.0  2.0   0.4622   0.3910   0.4019 
 3.50  4750. -3.0  2.0   0.4494   0.3753   0.4236 
 4.00  4750. -3.0  2.0   0.4324   0.3555   0.4409 
 4.50  4750. -3.0  2.0   0.3962   0.3188   0.4545 
 5.00  4750. -3.0  2.0   0.3619   0.2833   0.4765 
 0.00  5000. -3.0  2.0   0.5135   0.4650   0.2749 
 0.50  5000. -3.0  2.0   0.5052   0.4553   0.2842 
 1.50  5000. -3.0  2.0   0.4858   0.4289   0.3247 
 2.00  5000. -3.0  2.0   0.4770   0.4155   0.3474 
 2.50  5000. -3.0  2.0   0.4686   0.4032   0.3675 
 3.00  5000. -3.0  2.0   0.4609   0.3924   0.3828 
 3.50  5000. -3.0  2.0   0.4512   0.3807   0.3973 
 4.00  5000. -3.0  2.0   0.4378   0.3648   0.4176 
 4.50  5000. -3.0  2.0   0.4162   0.3396   0.4473 
 5.00  5000. -3.0  2.0   0.3903   0.3097   0.4810 
 0.00  5250. -3.0  2.0   0.4988   0.4480   0.2899 
 0.50  5250. -3.0  2.0   0.4939   0.4429   0.2909 
 1.00  5250. -3.0  2.0   0.4874   0.4347   0.2997 
 1.50  5250. -3.0  2.0   0.4796   0.4240   0.3164 
 2.00  5250. -3.0  2.0   0.4729   0.4137   0.3333 
 2.50  5250. -3.0  2.0   0.4669   0.4040   0.3501 
 3.00  5250. -3.0  2.0   0.4612   0.3952   0.3642 
 3.50  5250. -3.0  2.0   0.4539   0.3858   0.3763 
 4.00  5250. -3.0  2.0   0.4432   0.3733   0.3919 
 4.50  5250. -3.0  2.0   0.4289   0.3568   0.4104 
 5.00  5250. -3.0  2.0   0.4166   0.3422   0.4199 
 0.00  5500. -3.0  2.0   0.4847   0.4306   0.3084 
 0.50  5500. -3.0  2.0   0.4817   0.4285   0.3033 
 1.00  5500. -3.0  2.0   0.4780   0.4244   0.3044 
 1.50  5500. -3.0  2.0   0.4731   0.4178   0.3122 
 2.00  5500. -3.0  2.0   0.4679   0.4099   0.3241 
 2.50  5500. -3.0  2.0   0.4630   0.4018   0.3380 
 3.00  5500. -3.0  2.0   0.4581   0.3942   0.3496 
 3.50  5500. -3.0  2.0   0.4544   0.3884   0.3581 
 4.00  5500. -3.0  2.0   0.4467   0.3791   0.3708 
 4.50  5500. -3.0  2.0   0.4357   0.3659   0.3891 
 5.00  5500. -3.0  2.0   0.4211   0.3487   0.4111 
 0.00  5750. -3.0  2.0   0.5021   0.4615   0.2366 
 0.50  5750. -3.0  2.0   0.4679   0.4109   0.3229 
 1.00  5750. -3.0  2.0   0.4662   0.4104   0.3173 
 1.50  5750. -3.0  2.0   0.4641   0.4078   0.3171 
 2.00  5750. -3.0  2.0   0.4603   0.4024   0.3233 
 2.50  5750. -3.0  2.0   0.4569   0.3967   0.3315 
 3.00  5750. -3.0  2.0   0.4550   0.3929   0.3370 
 3.50  5750. -3.0  2.0   0.4517   0.3876   0.3438 
 4.00  5750. -3.0  2.0   0.4465   0.3808   0.3534 
 4.50  5750. -3.0  2.0   0.4381   0.3705   0.3684 
 5.00  5750. -3.0  2.0   0.4270   0.3570   0.3880 
 0.00  6000. -3.0  2.0   0.5089   0.4691   0.2215 
 0.50  6000. -3.0  2.0   0.4887   0.4472   0.2404 
 1.00  6000. -3.0  2.0   0.4533   0.3968   0.3254 
 1.50  6000. -3.0  2.0   0.4532   0.3949   0.3274 
 2.00  6000. -3.0  2.0   0.4515   0.3926   0.3273 
 2.50  6000. -3.0  2.0   0.4503   0.3904   0.3285 
 3.00  6000. -3.0  2.0   0.4490   0.3878   0.3306 
 3.50  6000. -3.0  2.0   0.4470   0.3844   0.3341 
 4.00  6000. -3.0  2.0   0.4440   0.3800   0.3403 
 4.50  6000. -3.0  2.0   0.4387   0.3731   0.3511 
 5.00  6000. -3.0  2.0   0.4293   0.3617   0.3678 
 0.50  6250. -3.0  2.0   0.4966   0.4557   0.2245 
 1.00  6250. -3.0  2.0   0.4771   0.4340   0.2451 
 1.50  6250. -3.0  2.0   0.4412   0.3835   0.3304 
 2.00  6250. -3.0  2.0   0.4432   0.3830   0.3311 
 2.50  6250. -3.0  2.0   0.4431   0.3831   0.3266 
 3.00  6250. -3.0  2.0   0.4426   0.3820   0.3260 
 3.50  6250. -3.0  2.0   0.4412   0.3797   0.3273 
 4.00  6250. -3.0  2.0   0.4398   0.3774   0.3297 
 4.50  6250. -3.0  2.0   0.4363   0.3727   0.3364 
 5.00  6250. -3.0  2.0   0.4293   0.3638   0.3506 
 0.50  6500. -3.0  2.0   0.4993   0.4558   0.2303 
 1.00  6500. -3.0  2.0   0.4838   0.4411   0.2313 
 1.50  6500. -3.0  2.0   0.4608   0.4152   0.2586 
 2.00  6500. -3.0  2.0   0.4324   0.3738   0.3306 
 2.50  6500. -3.0  2.0   0.4315   0.3697   0.3371 
 3.00  6500. -3.0  2.0   0.4332   0.3720   0.3297 
 3.50  6500. -3.0  2.0   0.4335   0.3722   0.3264 
 4.00  6500. -3.0  2.0   0.4334   0.3717   0.3254 
 4.50  6500. -3.0  2.0   0.4324   0.3702   0.3266 
 5.00  6500. -3.0  2.0   0.4278   0.3645   0.3351 
 0.50  6750. -3.0  2.0   0.4963   0.4491   0.2514 
 1.00  6750. -3.0  2.0   0.4856   0.4405   0.2368 
 1.50  6750. -3.0  2.0   0.4699   0.4252   0.2396 
 2.00  6750. -3.0  2.0   0.4465   0.3995   0.2653 
 2.50  6750. -3.0  2.0   0.4210   0.3598   0.3390 
 3.00  6750. -3.0  2.0   0.4233   0.3607   0.3362 
 3.50  6750. -3.0  2.0   0.4245   0.3625   0.3301 
 4.00  6750. -3.0  2.0   0.4257   0.3638   0.3262 
 4.50  6750. -3.0  2.0   0.4265   0.3649   0.3229 
 5.00  6750. -3.0  2.0   0.4240   0.3616   0.3272 
 0.50  7000. -3.0  2.0   0.4916   0.4387   0.2824 
 1.00  7000. -3.0  2.0   0.4797   0.4308   0.2596 
 1.50  7000. -3.0  2.0   0.4705   0.4238   0.2435 
 2.00  7000. -3.0  2.0   0.4548   0.4081   0.2486 
 2.50  7000. -3.0  2.0   0.4294   0.3788   0.2842 
 3.00  7000. -3.0  2.0   0.4103   0.3474   0.3446 
 3.50  7000. -3.0  2.0   0.4150   0.3520   0.3360 
 4.00  7000. -3.0  2.0   0.4171   0.3547   0.3299 
 4.50  7000. -3.0  2.0   0.4192   0.3573   0.3240 
 5.00  7000. -3.0  2.0   0.4182   0.3561   0.3249 
 0.50  7250. -3.0  2.0   0.4862   0.4284   0.3107 
 1.00  7250. -3.0  2.0   0.4716   0.4174   0.2907 
 1.50  7250. -3.0  2.0   0.4622   0.4122   0.2652 
 2.00  7250. -3.0  2.0   0.4550   0.4072   0.2487 
 2.50  7250. -3.0  2.0   0.4394   0.3906   0.2599 
 3.00  7250. -3.0  2.0   0.4132   0.3582   0.3064 
 3.50  7250. -3.0  2.0   0.4019   0.3381   0.3464 
 4.00  7250. -3.0  2.0   0.4076   0.3442   0.3365 
 4.50  7250. -3.0  2.0   0.4110   0.3486   0.3280 
 5.00  7250. -3.0  2.0   0.4114   0.3490   0.3259 
 1.00  7500. -3.0  2.0   0.4629   0.4044   0.3179 
 1.50  7500. -3.0  2.0   0.4516   0.3972   0.2935 
 2.00  7500. -3.0  2.0   0.4449   0.3947   0.2673 
 2.50  7500. -3.0  2.0   0.4399   0.3910   0.2539 
 3.00  7500. -3.0  2.0   0.4238   0.3724   0.2748 
 3.50  7500. -3.0  2.0   0.4022   0.3421   0.3269 
 4.00  7500. -3.0  2.0   0.3992   0.3353   0.3403 
 4.50  7500. -3.0  2.0   0.4017   0.3384   0.3347 
 5.00  7500. -3.0  2.0   0.4034   0.3404   0.3304 
 1.50  7750. -3.0  2.0   0.4404   0.3823   0.3187 
 2.00  7750. -3.0  2.0   0.4325   0.3782   0.2931 
 2.50  7750. -3.0  2.0   0.4284   0.3778   0.2688 
 3.00  7750. -3.0  2.0   0.4256   0.3752   0.2612 
 3.50  7750. -3.0  2.0   0.4089   0.3538   0.2941 
 4.00  7750. -3.0  2.0   0.3877   0.3241   0.3456 
 4.50  7750. -3.0  2.0   0.3925   0.3283   0.3406 
 5.00  7750. -3.0  2.0   0.3940   0.3301   0.3376 
 1.50  8000. -3.0  2.0   0.4303   0.3697   0.3368 
 2.00  8000. -3.0  2.0   0.4203   0.3633   0.3135 
 2.50  8000. -3.0  2.0   0.4155   0.3618   0.2899 
 3.00  8000. -3.0  2.0   0.4141   0.3637   0.2682 
 3.50  8000. -3.0  2.0   0.4121   0.3602   0.2696 
 4.00  8000. -3.0  2.0   0.3939   0.3352   0.3144 
 4.50  8000. -3.0  2.0   0.3775   0.3126   0.3537 
 5.00  8000. -3.0  2.0   0.3841   0.3193   0.3449 
 1.50  8250. -3.0  2.0   0.4224   0.3607   0.3473 
 2.00  8250. -3.0  2.0   0.4092   0.3505   0.3275 
 2.50  8250. -3.0  2.0   0.4030   0.3476   0.3052 
 3.00  8250. -3.0  2.0   0.4009   0.3483   0.2848 
 3.50  8250. -3.0  2.0   0.4015   0.3511   0.2679 
 4.00  8250. -3.0  2.0   0.3989   0.3448   0.2824 
 4.50  8250. -3.0  2.0   0.3811   0.3189   0.3318 
 5.00  8250. -3.0  2.0   0.3713   0.3058   0.3546 
 1.50  8500. -3.0  2.0   0.4166   0.3545   0.3523 
 2.00  8500. -3.0  2.0   0.3997   0.3404   0.3350 
 2.50  8500. -3.0  2.0   0.3914   0.3351   0.3146 
 3.00  8500. -3.0  2.0   0.3884   0.3344   0.2967 
 3.50  8500. -3.0  2.0   0.3886   0.3369   0.2805 
 4.00  8500. -3.0  2.0   0.3911   0.3406   0.2684 
 4.50  8500. -3.0  2.0   0.3855   0.3287   0.2988 
 5.00  8500. -3.0  2.0   0.3698   0.3060   0.3427 
 1.50  8750. -3.0  2.0   0.4131   0.3509   0.3544 
 2.00  8750. -3.0  2.0   0.3925   0.3332   0.3383 
 2.50  8750. -3.0  2.0   0.3817   0.3250   0.3193 
 3.00  8750. -3.0  2.0   0.3772   0.3228   0.3028 
 3.50  8750. -3.0  2.0   0.3767   0.3242   0.2890 
 4.00  8750. -3.0  2.0   0.3780   0.3268   0.2773 
 4.50  8750. -3.0  2.0   0.3814   0.3297   0.2737 
 5.00  8750. -3.0  2.0   0.3706   0.3105   0.3196 
 1.50  9000. -3.0  2.0   0.4114   0.3491   0.3555 
 2.00  9000. -3.0  2.0   0.3871   0.3276   0.3406 
 2.50  9000. -3.0  2.0   0.3738   0.3171   0.3213 
 3.00  9000. -3.0  2.0   0.3676   0.3132   0.3048 
 3.50  9000. -3.0  2.0   0.3659   0.3130   0.2931 
 4.00  9000. -3.0  2.0   0.3668   0.3151   0.2837 
 4.50  9000. -3.0  2.0   0.3684   0.3180   0.2744 
 5.00  9000. -3.0  2.0   0.3702   0.3210   0.2650 
 2.00  9250. -3.0  2.0   0.3828   0.3232   0.3427 
 2.50  9250. -3.0  2.0   0.3674   0.3109   0.3226 
 3.00  9250. -3.0  2.0   0.3598   0.3057   0.3057 
 3.50  9250. -3.0  2.0   0.3569   0.3043   0.2943 
 4.00  9250. -3.0  2.0   0.3571   0.3054   0.2866 
 4.50  9250. -3.0  2.0   0.3582   0.3072   0.2805 
 5.00  9250. -3.0  2.0   0.3596   0.3096   0.2727 
 2.00  9500. -3.0  2.0   0.3797   0.3199   0.3441 
 2.50  9500. -3.0  2.0   0.3624   0.3059   0.3234 
 3.00  9500. -3.0  2.0   0.3534   0.2995   0.3061 
 3.50  9500. -3.0  2.0   0.3497   0.2974   0.2942 
 4.00  9500. -3.0  2.0   0.3487   0.2973   0.2873 
 4.50  9500. -3.0  2.0   0.3491   0.2978   0.2835 
 5.00  9500. -3.0  2.0   0.3502   0.2998   0.2777 
 2.00  9750. -3.0  2.0   0.3770   0.3171   0.3457 
 2.50  9750. -3.0  2.0   0.3581   0.3016   0.3242 
 3.00  9750. -3.0  2.0   0.3479   0.2941   0.3063 
 3.50  9750. -3.0  2.0   0.3433   0.2913   0.2939 
 4.00  9750. -3.0  2.0   0.3415   0.2902   0.2875 
 4.50  9750. -3.0  2.0   0.3412   0.2903   0.2840 
 5.00  9750. -3.0  2.0   0.3417   0.2912   0.2807 
 2.00 10000. -3.0  2.0   0.3745   0.3143   0.3478 
 2.50 10000. -3.0  2.0   0.3542   0.2978   0.3250 
 3.00 10000. -3.0  2.0   0.3431   0.2895   0.3060 
 3.50 10000. -3.0  2.0   0.3377   0.2858   0.2937 
 4.00 10000. -3.0  2.0   0.3356   0.2846   0.2867 
 4.50 10000. -3.0  2.0   0.3347   0.2841   0.2836 
 5.00 10000. -3.0  2.0   0.3345   0.2841   0.2817 
 2.00 10500. -3.0  2.0   0.3703   0.3096   0.3516 
 2.50 10500. -3.0  2.0   0.3475   0.2911   0.3266 
 3.00 10500. -3.0  2.0   0.3349   0.2817   0.3055 
 3.50 10500. -3.0  2.0   0.3283   0.2769   0.2921 
 4.00 10500. -3.0  2.0   0.3256   0.2751   0.2848 
 4.50 10500. -3.0  2.0   0.3242   0.2742   0.2818 
 5.00 10500. -3.0  2.0   0.3229   0.2729   0.2811 
 2.50 11000. -3.0  2.0   0.3418   0.2853   0.3282 
 3.00 11000. -3.0  2.0   0.3277   0.2747   0.3052 
 3.50 11000. -3.0  2.0   0.3203   0.2695   0.2903 
 4.00 11000. -3.0  2.0   0.3169   0.2671   0.2823 
 4.50 11000. -3.0  2.0   0.3154   0.2660   0.2792 
 5.00 11000. -3.0  2.0   0.3138   0.2645   0.2789 
 2.50 11500. -3.0  2.0   0.3368   0.2804   0.3300 
 3.00 11500. -3.0  2.0   0.3213   0.2687   0.3048 
 3.50 11500. -3.0  2.0   0.3132   0.2630   0.2881 
 4.00 11500. -3.0  2.0   0.3093   0.2603   0.2793 
 4.50 11500. -3.0  2.0   0.3076   0.2588   0.2763 
 5.00 11500. -3.0  2.0   0.3061   0.2575   0.2759 
 2.50 12000. -3.0  2.0   0.3326   0.2761   0.3320 
 3.00 12000. -3.0  2.0   0.3156   0.2632   0.3046 
 3.50 12000. -3.0  2.0   0.3067   0.2569   0.2863 
 4.00 12000. -3.0  2.0   0.3024   0.2540   0.2764 
 4.50 12000. -3.0  2.0   0.3005   0.2525   0.2725 
 5.00 12000. -3.0  2.0   0.2991   0.2511   0.2726 
 2.50 12500. -3.0  2.0   0.3292   0.2727   0.3340 
 3.00 12500. -3.0  2.0   0.3107   0.2586   0.3044 
 3.50 12500. -3.0  2.0   0.3008   0.2515   0.2845 
 4.00 12500. -3.0  2.0   0.2960   0.2481   0.2737 
 4.50 12500. -3.0  2.0   0.2938   0.2465   0.2692 
 5.00 12500. -3.0  2.0   0.2925   0.2453   0.2688 
 2.50 13000. -3.0  2.0   0.3266   0.2699   0.3363 
 3.00 13000. -3.0  2.0   0.3063   0.2545   0.3045 
 3.50 13000. -3.0  2.0   0.2956   0.2468   0.2827 
 4.00 13000. -3.0  2.0   0.2901   0.2429   0.2708 
 4.50 13000. -3.0  2.0   0.2877   0.2411   0.2656 
 5.00 13000. -3.0  2.0   0.2862   0.2396   0.2652 
 2.00 14000. -3.0  2.0   0.3670   0.3028   0.3782 
 2.50 14000. -3.0  2.0   0.3231   0.2659   0.3421 
 3.00 14000. -3.0  2.0   0.2995   0.2479   0.3056 
 3.50 14000. -3.0  2.0   0.2866   0.2386   0.2803 
 4.00 14000. -3.0  2.0   0.2801   0.2342   0.2655 
 4.50 14000. -3.0  2.0   0.2768   0.2317   0.2591 
 5.00 14000. -3.0  2.0   0.2750   0.2299   0.2578 
 2.50 15000. -3.0  2.0   0.3218   0.2638   0.3492 
 3.00 15000. -3.0  2.0   0.2945   0.2430   0.3084 
 3.50 15000. -3.0  2.0   0.2796   0.2323   0.2789 
 4.00 15000. -3.0  2.0   0.2717   0.2266   0.2618 
 4.50 15000. -3.0  2.0   0.2677   0.2238   0.2535 
 5.00 15000. -3.0  2.0   0.2652   0.2215   0.2513 
 2.50 16000. -3.0  2.0   0.3218   0.2626   0.3580 
 3.00 16000. -3.0  2.0   0.2908   0.2389   0.3130 
 3.50 16000. -3.0  2.0   0.2739   0.2267   0.2797 
 4.00 16000. -3.0  2.0   0.2648   0.2206   0.2592 
 4.50 16000. -3.0  2.0   0.2599   0.2170   0.2494 
 5.00 16000. -3.0  2.0   0.2570   0.2143   0.2462 
 2.50 17000. -3.0  2.0   0.3232   0.2627   0.3676 
 3.00 17000. -3.0  2.0   0.2881   0.2355   0.3193 
 3.50 17000. -3.0  2.0   0.2692   0.2222   0.2815 
 4.00 17000. -3.0  2.0   0.2589   0.2151   0.2583 
 4.50 17000. -3.0  2.0   0.2533   0.2111   0.2463 
 5.00 17000. -3.0  2.0   0.2501   0.2085   0.2416 
 2.50 18000. -3.0  2.0   0.3264   0.2645   0.3772 
 3.00 18000. -3.0  2.0   0.2859   0.2326   0.3267 
 3.50 18000. -3.0  2.0   0.2650   0.2178   0.2855 
 4.00 18000. -3.0  2.0   0.2538   0.2103   0.2588 
 4.50 18000. -3.0  2.0   0.2476   0.2060   0.2446 
 5.00 18000. -3.0  2.0   0.2439   0.2031   0.2386 
 2.50 19000. -3.0  2.0   0.3320   0.2686   0.3868 
 3.00 19000. -3.0  2.0   0.2845   0.2303   0.3349 
 3.50 19000. -3.0  2.0   0.2612   0.2137   0.2900 
 4.00 19000. -3.0  2.0   0.2490   0.2055   0.2607 
 4.50 19000. -3.0  2.0   0.2424   0.2012   0.2443 
 5.00 19000. -3.0  2.0   0.2384   0.1982   0.2369 
 3.00 20000. -3.0  2.0   0.2845   0.2292   0.3438 
 3.50 20000. -3.0  2.0   0.2578   0.2099   0.2958 
 4.00 20000. -3.0  2.0   0.2444   0.2009   0.2637 
 4.50 20000. -3.0  2.0   0.2373   0.1962   0.2457 
 5.00 20000. -3.0  2.0   0.2334   0.1936   0.2365 
 3.00 21000. -3.0  2.0   0.2860   0.2295   0.3536 
 3.50 21000. -3.0  2.0   0.2556   0.2071   0.3022 
 4.00 21000. -3.0  2.0   0.2402   0.1965   0.2676 
 4.50 21000. -3.0  2.0   0.2326   0.1916   0.2476 
 5.00 21000. -3.0  2.0   0.2286   0.1889   0.2377 
 3.00 22000. -3.0  2.0   0.2889   0.2309   0.3639 
 3.50 22000. -3.0  2.0   0.2546   0.2053   0.3100 
 4.00 22000. -3.0  2.0   0.2370   0.1931   0.2724 
 4.50 22000. -3.0  2.0   0.2283   0.1873   0.2505 
 5.00 22000. -3.0  2.0   0.2240   0.1844   0.2395 
 3.00 23000. -3.0  2.0   0.2932   0.2337   0.3739 
 3.50 23000. -3.0  2.0   0.2546   0.2043   0.3190 
 4.00 23000. -3.0  2.0   0.2350   0.1906   0.2786 
 4.50 23000. -3.0  2.0   0.2249   0.1837   0.2546 
 5.00 23000. -3.0  2.0   0.2199   0.1802   0.2424 
 3.00 24000. -3.0  2.0   0.2992   0.2380   0.3835 
 3.50 24000. -3.0  2.0   0.2555   0.2040   0.3282 
 4.00 24000. -3.0  2.0   0.2338   0.1886   0.2860 
 4.50 24000. -3.0  2.0   0.2225   0.1808   0.2599 
 5.00 24000. -3.0  2.0   0.2167   0.1769   0.2461 
 3.00 25000. -3.0  2.0   0.3068   0.2438   0.3927 
 3.50 25000. -3.0  2.0   0.2573   0.2045   0.3372 
 4.00 25000. -3.0  2.0   0.2334   0.1872   0.2936 
 4.50 25000. -3.0  2.0   0.2209   0.1787   0.2657 
 5.00 25000. -3.0  2.0   0.2143   0.1741   0.2505 
 3.00 26000. -3.0  2.0   0.3134   0.2480   0.4041 
 3.50 26000. -3.0  2.0   0.2597   0.2055   0.3459 
 4.00 26000. -3.0  2.0   0.2335   0.1863   0.3009 
 4.50 26000. -3.0  2.0   0.2199   0.1769   0.2716 
 5.00 26000. -3.0  2.0   0.2126   0.1719   0.2552 
 3.00 27000. -3.0  2.0   0.3147   0.2468   0.4169 
 3.50 27000. -3.0  2.0   0.2621   0.2065   0.3538 
 4.00 27000. -3.0  2.0   0.2339   0.1858   0.3070 
 4.50 27000. -3.0  2.0   0.2191   0.1754   0.2768 
 5.00 27000. -3.0  2.0   0.2111   0.1699   0.2593 
 3.50 28000. -3.0  2.0   0.2628   0.2061   0.3605 
 4.00 28000. -3.0  2.0   0.2339   0.1850   0.3119 
 4.50 28000. -3.0  2.0   0.2181   0.1739   0.2804 
 5.00 28000. -3.0  2.0   0.2096   0.1679   0.2619 
 3.50 29000. -3.0  2.0   0.2604   0.2027   0.3665 
 4.00 29000. -3.0  2.0   0.2328   0.1834   0.3146 
 4.50 29000. -3.0  2.0   0.2166   0.1721   0.2819 
 5.00 29000. -3.0  2.0   0.2077   0.1659   0.2624 
 3.50 30000. -3.0  2.0   0.2567   0.1984   0.3716 
 4.00 30000. -3.0  2.0   0.2295   0.1800   0.3154 
 4.50 30000. -3.0  2.0   0.2138   0.1693   0.2807 
 5.00 30000. -3.0  2.0   0.2048   0.1633   0.2598 
 3.50 31000. -3.0  2.0   0.2536   0.1944   0.3790 
 4.00 31000. -3.0  2.0   0.2245   0.1753   0.3144 
 4.50 31000. -3.0  2.0   0.2093   0.1655   0.2768 
 5.00 31000. -3.0  2.0   0.2004   0.1596   0.2547 
 4.00 32000. -3.0  2.0   0.2191   0.1703   0.3137 
 4.50 32000. -3.0  2.0   0.2035   0.1605   0.2714 
 5.00 32000. -3.0  2.0   0.1948   0.1551   0.2471 
 4.00 33000. -3.0  2.0   0.2138   0.1652   0.3152 
 4.50 33000. -3.0  2.0   0.1972   0.1555   0.2656 
 5.00 33000. -3.0  2.0   0.1882   0.1500   0.2384 
 4.00 34000. -3.0  2.0   0.2082   0.1594   0.3194 
 4.50 34000. -3.0  2.0   0.1908   0.1499   0.2618 
 5.00 34000. -3.0  2.0   0.1813   0.1446   0.2298 
 4.00 35000. -3.0  2.0   0.2014   0.1522   0.3249 
 4.50 35000. -3.0  2.0   0.1841   0.1438   0.2598 
 5.00 35000. -3.0  2.0   0.1744   0.1390   0.2227 
 4.50 37500. -3.0  2.0   0.1641   0.1252   0.2595 
 5.00 37500. -3.0  2.0   0.1546   0.1218   0.2104 
 4.50 40000. -3.0  2.0   0.1506   0.1126   0.2627 
 5.00 40000. -3.0  2.0   0.1360   0.1055   0.2042 
 5.00 42500. -3.0  2.0   0.1264   0.0966   0.2054 
 5.00 45000. -3.0  2.0   0.1232   0.0934   0.2089 
 5.00 47500. -3.0  2.0   0.1227   0.0927   0.2123 
 5.00 50000. -3.0  2.0   0.1230   0.0925   0.2156 
 0.00  3500. -2.5  2.0   0.6661   0.6586   0.0589 
 0.50  3500. -2.5  2.0   0.6663   0.6559   0.0690 
 1.00  3500. -2.5  2.0   0.6282   0.6038   0.1556 
 1.50  3500. -2.5  2.0   0.5434   0.4903   0.3200 
 2.00  3500. -2.5  2.0   0.4828   0.3989   0.4914 
 2.50  3500. -2.5  2.0   0.4439   0.3496   0.5618 
 3.00  3500. -2.5  2.0   0.4387   0.3359   0.6109 
 3.50  3500. -2.5  2.0   0.4397   0.3359   0.6146 
 4.00  3500. -2.5  2.0   0.4507   0.3473   0.6049 
 0.00  3750. -2.5  2.0   0.6364   0.6134   0.1138 
 0.50  3750. -2.5  2.0   0.6368   0.6094   0.1293 
 1.00  3750. -2.5  2.0   0.6363   0.6050   0.1450 
 1.50  3750. -2.5  2.0   0.6243   0.5885   0.1729 
 2.00  3750. -2.5  2.0   0.5710   0.5210   0.2759 
 2.50  3750. -2.5  2.0   0.4970   0.4259   0.4116 
 3.00  3750. -2.5  2.0   0.4433   0.3584   0.5045 
